effects,variances,effects.cil,effects.cih,estimate,lab,estimate.cil,estimate.cih,inverse_vars,identity,index,method
0.2507262368864611,0.13438106076438744,-0.46775779996306366,0.9692102737359859,0.353479808327222,bchdosu,0.2885319562777079,0.41842766037673607,7.4415248273215875,1,32,Central fixation
0.5302962799024193,0.07138977710757194,0.0066161399531659,1.0539764198516728,0.353479808327222,bcrlunlv,0.2885319562777079,0.41842766037673607,14.007607818878247,1,33,Central fixation
0.49159858958139285,0.1471726638085431,-0.26030414851202494,1.2435013276748106,0.353479808327222,bllumanitoba,0.2885319562777079,0.41842766037673607,6.794740097256783,1,34,HPP
-0.1020301594667465,0.07702317455231548,-0.6459799303848485,0.44191961145135544,0.353479808327222,bllumanitoba,0.2885319562777079,0.41842766037673607,12.983105484970404,1,35,HPP
0.6351034305894019,0.09134083008202638,0.042750463678520756,1.227456397500283,0.353479808327222,bllumanitoba,0.2885319562777079,0.41842766037673607,10.948006484087944,1,36,HPP
1.7588518139856606,0.17333687036813514,0.9428454110529466,2.5748582169183747,0.353479808327222,bllumanitoba,0.2885319562777079,0.41842766037673607,5.769113044882989,1,37,HPP
0.26673376261395765,0.06508989435579193,-0.23330638458535036,0.7667739098132657,0.353479808327222,bounbcl,0.2885319562777079,0.41842766037673607,15.363367998937555,1,38,Central fixation
0.05962292674529395,0.12505554520927617,-0.6334829289657128,0.7527287824563006,0.353479808327222,callab,0.2885319562777079,0.41842766037673607,7.996446685563077,1,39,Eye tracking
0.7455391707370906,0.15278265455541692,-0.02056021967577859,1.5116385611499599,0.353479808327222,callab,0.2885319562777079,0.41842766037673607,6.545245616460228,1,40,Eye tracking
-0.30069119894959023,0.1555849076370335,-1.0737843471595345,0.4724019492603541,0.353479808327222,cdcceu,0.2885319562777079,0.41842766037673607,6.427358637721571,1,41,Eye tracking
0.8139833991531293,0.16658786488647853,0.014020635651749935,1.6139461626545089,0.353479808327222,cdcceu,0.2885319562777079,0.41842766037673607,6.002838206020895,1,42,Eye tracking
-0.3054476740073742,0.1348883046926086,-1.0252864530891197,0.4143911050743713,0.353479808327222,childlabmanchester,0.2885319562777079,0.41842766037673607,7.413541168590256,1,43,Eye tracking
0.17531489363381345,0.07170299385651638,-0.349512790678182,0.7001425779458089,0.353479808327222,chosunbaby,0.2885319562777079,0.41842766037673607,13.946419057495461,1,44,HPP
0.5530360176286023,0.10928748469466451,-0.0949017664770887,1.2009738017342935,0.353479808327222,chosunbaby,0.2885319562777079,0.41842766037673607,9.150178566135676,1,45,HPP
0.6603488796153675,0.07030050535674393,0.14067927650015877,1.1800184827305762,0.353479808327222,chosunbaby,0.2885319562777079,0.41842766037673607,14.224648811917396,1,46,HPP
-0.20918516557389244,0.10583892675652863,-0.8468181938602778,0.4284478627124929,0.353479808327222,cogdevlabbyu,0.2885319562777079,0.41842766037673607,9.448319542207711,1,47,Eye tracking
0.024085946730085735,0.20001450332074713,-0.8524683744892204,0.9006402679493918,0.353479808327222,cogdevlabbyu,0.2885319562777079,0.41842766037673607,4.999637443272704,1,48,Eye tracking
0.5372982055390684,0.14801231002991969,-0.21674635145723298,1.2913427625353697,0.353479808327222,dcnlabtennessee,0.2885319562777079,0.41842766037673607,6.756194804323078,1,49,Eye tracking
-0.21058061593175212,0.15469892684242686,-0.9814694257290897,0.5603081938655854,0.353479808327222,earlysocogfm,0.2885319562777079,0.41842766037673607,6.464168953276446,1,50,Eye tracking
0.5088002978605677,0.17205995298131255,-0.3041949198795365,1.3217955156006718,0.353479808327222,earlysocogfm,0.2885319562777079,0.41842766037673607,5.811927660520808,1,51,Eye tracking
0.8072408606588257,0.21629094517793004,-0.10428136023873891,1.7187630815563903,0.353479808327222,earlysocogfm,0.2885319562777079,0.41842766037673607,4.623402053088066,1,52,Eye tracking
0.14265281736141971,0.1542374966596375,-0.6270854446633709,0.9123910793862102,0.353479808327222,escompicbsleipzig,0.2885319562777079,0.41842766037673607,6.483507718014529,1,53,Eye tracking
-0.21962754628970757,0.04280976733558105,-0.6251543127837714,0.1858992202043563,0.353479808327222,ethosrennes,0.2885319562777079,0.41842766037673607,23.35915521710525,1,54,Eye tracking
0.10170560333879014,0.04657176761482853,-0.3212642862506463,0.5246754929282266,0.353479808327222,ethosrennes,0.2885319562777079,0.41842766037673607,21.472236318588827,1,55,Eye tracking
0.18144762444736356,0.1544792930849537,-0.5888937563934868,0.9517890052882141,0.353479808327222,icclbc,0.2885319562777079,0.41842766037673607,6.4733595035942075,1,56,Central fixation
0.023185798534855348,0.05714669700895499,-0.44535094847500795,0.49172254554471867,0.353479808327222,infantcoglablouisville,0.2885319562777079,0.41842766037673607,17.49882412002391,1,57,Central fixation
0.3353204198814508,0.07243249807133458,-0.19217029910897698,0.8628111388718785,0.353479808327222,infantcogubc,0.2885319562777079,0.41842766037673607,13.805957638174482,1,58,Central fixation
-0.11125073718057026,0.18209947105734592,-0.9476284146307613,0.7251269402696209,0.353479808327222,infantcogubc,0.2885319562777079,0.41842766037673607,5.491504144375492,1,59,Eye tracking
0.5427216958610118,0.06480114718092385,0.04379190277459161,1.041651488947432,0.353479808327222,infantlanglabutk,0.2885319562777079,0.41842766037673607,15.431825569507508,1,60,HPP
0.5463652957320767,0.06286753815439697,0.05493568838374785,1.0377949030804055,0.353479808327222,infantlanglabutk,0.2885319562777079,0.41842766037673607,15.906460302995972,1,61,HPP
